3673,4.06,1020.32,21.46,-0.1652,9.3864,-2.1117,2.6,2.3,-1.2,-14.1,-158.1,56.7
3683,4.06,1020.29,21.46,-0.1472,9.3445,-2.1524,2.5,3.8,-1.9,-14.1,-160.5,55.5
3693,4.06,1020.19,21.46,0.1030,9.4511,-2.1512,1.9,6.1,-2.2,-4.5,-179.7,54.9
3703,4.06,1020.09,21.46,0.1544,9.3996,-2.1751,0.2,8.0,-3.3,-21.3,-153.3,64.5
3713,4.06,1019.96,21.46,-0.0874,9.2655,-2.1895,-1.0,8.7,-4.1,-9.3,-165.3,62.1
3723,4.06,1019.94,21.46,-0.0874,9.2631,-2.2098,-0.7,9.0,-4.8,-9.3,-146.1,57.9
3733,4.06,1019.80,21.46,0.0443,9.4882,-2.1536,-0.4,9.4,-5.7,-6.9,-146.1,58.5
3743,4.06,1019.83,21.46,-0.0910,9.6654,-2.0794,-0.5,8.9,-6.9,-9.3,-153.3,60.3
3753,4.06,1019.78,21.46,-0.2837,9.6618,-1.9417,-0.9,8.0,-7.7,-28.5,-162.9,58.5
3763,4.06,1019.67,21.46,-0.2334,9.5133,-2.0231,-1.8,6.9,-8.2,5.1,-148.5,56.7
3773,4.06,1019.66,21.46,-0.0838,9.2619,-2.2493,-2.4,6.9,-8.8,-11.7,-160.5,56.7
3783,4.06,1019.62,21.46,-0.1030,9.1817,-2.3487,-2.2,7.1,-10.0,0.3,-150.9,62.7
3793,4.06,1019.61,21.46,-0.2358,9.2787,-2.2146,-2.7,7.2,-11.0,-14.1,-162.9,65.1
3803,4.06,1019.48,21.46,-0.4106,9.3924,-2.0698,-4.0,7.6,-11.7,-4.5,-160.5,62.7
3813,4.06,1019.57,21.46,-0.3699,9.3781,-2.0841,-6.3,7.9,-12.1,-6.9,-153.3,62.1
3823,4.06,1019.53,21.46,-0.2071,9.3038,-2.1883,-7.2,9.3,-12.1,-35.7,-158.1,63.3
3833,4.06,1019.44,21.46,-0.0072,9.3110,-2.2242,-6.7,12.6,-12.4,-18.9,-160.5,70.5
3843,4.06,1019.46,21.46,0.2035,9.4248,-2.2757,-6.0,15.7,-13.5,9.9,-150.9,56.1
3853,4.06,1019.42,21.46,0.0670,9.5624,-2.2134,-6.5,18.4,-14.8,-18.9,-146.1,62.1
3863,4.06,1019.42,21.46,-0.1317,9.6498,-1.9824,-7.6,20.6,-16.0,-35.7,-158.1,53.1
3873,4.06,1019.37,21.46,-0.2155,9.5528,-1.9812,-8.7,21.5,-17.3,-6.9,-172.5,57.9
3883,4.06,1019.31,21.46,-0.4166,9.3661,-1.9489,-9.7,21.2,-18.1,-11.7,-162.9,56.7
3893,4.06,1019.32,21.46,-0.4345,9.2991,-1.9405,-9.8,20.2,-18.6,2.7,-160.5,59.1
3903,4.06,1019.28,21.46,-0.2789,9.4439,-1.9764,-9.8,18.3,-19.8,-6.9,-167.7,60.9
3913,4.06,1019.29,21.46,-0.2861,9.4702,-2.0722,-10.3,16.2,-21.2,-6.9,-158.1,66.9
