3673,4.13,1027.95,27.40,0.1508,9.5062,-0.8691,0.1,-0.7,-0.7,-16.5,-441.3,32.7
3683,4.13,1027.81,27.40,0.2179,9.5109,-0.8679,0.4,-1.7,-1.4,-6.9,-443.7,33.9
3693,4.13,1027.78,27.40,0.5219,9.3984,-0.5962,1.8,-0.9,-2.5,-2.1,-436.5,23.7
3703,4.13,1027.68,27.40,0.4752,9.5397,-0.8368,3.6,2.4,-3.7,-4.5,-434.1,39.9
3713,4.13,1027.60,27.40,-0.5962,9.2835,-1.2965,1.9,3.9,-3.8,-35.7,-436.5,41.7
3723,4.13,1027.48,27.40,-0.5399,9.4391,-1.1265,2.8,3.9,-2.6,0.3,-446.1,36.9
3733,4.13,1027.40,27.40,-0.1915,9.8162,-1.1827,1.5,3.8,-2.7,9.9,-424.5,26.1
3743,4.13,1027.47,27.40,-0.5399,9.4020,-1.1744,-0.6,2.3,-2.2,-23.7,-436.5,33.3
3753,4.13,1027.35,27.40,-0.5327,9.4595,-1.0882,0.1,1.6,-1.1,29.1,-443.7,34.5
3763,4.13,1027.27,27.40,-0.3915,9.5947,-1.0786,-0.3,0.2,-0.5,12.3,-443.7,33.3
3773,4.13,1027.18,27.40,-0.3244,9.4774,-1.0139,-1.1,-0.9,0.0,9.9,-431.7,36.3
3783,4.13,1027.22,27.40,-0.1796,9.4487,-0.9589,-1.1,-1.3,0.5,-4.5,-441.3,33.3
3793,4.13,1027.10,27.40,-0.1053,9.4786,-0.9313,-1.0,-1.5,0.3,-16.5,-441.3,34.5
3803,4.13,1027.05,27.40,-0.0491,9.5409,-0.8619,-0.6,-1.1,-0.1,0.3,-431.7,33.9
3813,4.13,1027.12,27.40,0.0012,9.5481,-0.9146,-0.6,-0.1,-0.5,-14.1,-441.3,32.1
3823,4.13,1027.08,27.40,-0.1149,9.4810,-0.9828,-0.6,1.2,-0.8,2.7,-450.9,33.9
3833,4.13,1027.07,27.40,-0.2442,9.4415,-1.0522,-0.7,1.9,-0.8,7.5,-424.5,32.1
3843,4.13,1027.04,27.40,-0.2921,9.4343,-1.1217,-1.0,1.8,-0.6,-4.5,-417.3,31.5
3853,4.13,1026.99,27.40,-0.3029,9.4188,-1.0870,-1.2,0.7,-0.0,0.3,-431.7,40.5
3863,4.13,1026.94,27.40,-0.2239,9.4786,-1.0918,-1.4,-0.3,0.3,5.1,-434.1,38.7
3873,4.13,1026.96,27.40,-0.0958,9.5085,-1.0522,-1.8,-0.7,0.3,2.7,-434.1,26.1
3883,4.13,1026.92,27.40,0.0287,9.4164,-0.9313,-1.8,-0.4,0.1,0.3,-462.9,35.1
3893,4.13,1026.91,27.40,0.0994,9.3398,-0.8691,-1.3,0.8,-0.1,36.3,-429.3,28.5
3903,4.13,1026.88,27.40,-0.0168,9.4295,-0.8571,-0.8,1.8,-0.4,7.5,-431.7,30.9
3913,4.13,1026.94,27.40,-0.1891,9.4990,-0.8392,-0.8,1.7,-0.8,-14.1,-455.7,30.9
3923,4.13,1026.91,27.40,-0.2119,9.4978,-0.9014,-0.4,1.2,-1.0,5.1,-460.5,34.5
3933,4.13,1026.86,27.40,-0.2263,9.5445,-0.8440,0.0,0.7,-1.2,12.3,-441.3,32.1
3943,4.13,1026.72,27.40,-0.2346,9.5062,-0.9397,0.1,0.0,-1.0,12.3,-441.3,32.7
3953,4.13,1026.86,27.40,-0.1760,9.4403,-0.9828,-0.0,-0.8,-0.7,9.9,-438.9,37.5
3963,4.13,1026.87,27.40,-0.0192,9.3829,-0.9026,0.4,-0.6,-0.7,-11.7,-407.7,35.7
3973,4.13,1026.79,27.40,-0.0215,9.3864,-0.9409,0.8,0.5,-0.7,7.5,-438.9,31.5
3983,4.13,1026.72,27.40,-0.2203,9.4966,-1.1911,0.5,1.1,-0.5,-6.9,-436.5,40.5
3993,4.13,1026.80,27.40,-0.3771,9.4846,-1.1827,-0.6,0.7,-0.3,2.7,-426.9,33.3
4003,4.13,1026.77,27.40,-0.2801,9.5169,-1.0953,-0.8,-0.3,0.3,-11.7,-436.5,31.5
4013,4.13,1026.79,27.40,-0.1161,9.5181,-1.0068,-1.3,-1.3,0.5,0.3,-441.3,26.1
