3683,4.04,1003.40,27.88,0.6189,9.2619,-1.6987,0.2,-0.7,-1.5,-381.3,211.5,70.5
3693,4.04,1003.38,27.88,0.7853,9.1865,-1.6424,0.6,0.2,-1.9,-386.1,206.7,77.7
3703,4.04,1003.26,27.88,0.7290,9.2536,-1.6221,1.3,0.8,-2.3,-378.9,228.3,72.9
3713,4.04,1003.16,27.88,0.4178,9.4044,-1.6843,1.7,0.8,-2.9,-366.9,199.5,74.1
3723,4.04,1003.08,27.88,0.1664,9.3553,-1.8268,1.4,0.9,-3.0,-369.3,213.9,78.3
3733,4.04,1002.98,27.88,0.1772,9.1758,-1.9369,1.1,0.4,-2.4,-342.9,213.9,77.7
3743,4.04,1002.91,27.88,0.2813,9.0429,-1.9369,0.7,-0.8,-1.4,-364.5,182.7,76.5
3753,4.04,1002.87,27.88,0.3077,9.0920,-1.8830,0.9,-2.0,-0.7,-345.3,201.9,77.1
3763,4.04,1002.85,27.88,0.3926,9.2224,-1.8160,1.1,-1.9,-0.7,-354.9,213.9,75.9
3773,4.04,1002.74,27.88,0.5686,9.2416,-1.7753,0.7,-0.7,-0.8,-369.3,209.1,80.7
3783,4.04,1002.76,27.88,0.5387,9.2045,-1.7873,0.4,0.9,-0.9,-342.9,197.1,83.7
3793,4.04,1002.65,27.88,0.3615,9.2643,-1.8040,0.6,1.1,-1.3,-371.7,192.3,80.1
3803,4.04,1002.67,27.88,0.3256,9.3170,-1.8088,0.7,0.2,-1.2,-371.7,221.1,67.5
3813,4.04,1002.64,27.88,0.3256,9.3422,-1.8184,0.5,-0.5,-0.8,-366.9,199.5,81.3
3823,4.04,1002.62,27.88,0.3579,9.2703,-1.7897,0.6,-1.3,-0.5,-350.1,209.1,72.3
3833,4.04,1002.53,27.88,0.4537,9.2607,-1.7633,0.7,-1.4,-0.2,-366.9,230.7,82.5
3843,4.04,1002.43,27.88,0.5183,9.2177,-1.8088,0.4,-1.3,-0.2,-371.7,206.7,80.1
3853,4.04,1002.54,27.88,0.6548,9.0776,-1.8352,0.4,0.2,-0.4,-369.3,199.5,71.7
3863,4.04,1002.48,27.88,0.6057,9.1255,-1.7873,0.9,2.6,-0.8,-354.9,201.9,71.1
3873,4.04,1002.41,27.88,0.4992,9.2607,-1.8770,1.0,3.7,-1.4,-366.9,216.3,76.5
3883,4.04,1002.44,27.88,0.3938,9.2643,-1.8842,0.6,3.4,-1.5,-350.1,204.3,72.9
3893,4.04,1002.39,27.88,0.3735,9.2009,-1.9082,0.2,2.9,-1.5,-378.9,211.5,79.5
3903,4.04,1002.43,27.88,0.2598,9.1877,-1.9237,0.3,2.0,-1.2,-350.1,194.7,78.9
3913,4.04,1002.44,27.88,0.0886,9.2117,-1.9189,0.4,-0.3,-0.6,-342.9,216.3,72.9
3923,4.04,1002.42,27.88,0.1006,9.2428,-1.8699,0.3,-2.8,0.1,-359.7,216.3,79.5
3933,4.04,1002.38,27.88,0.3651,9.2356,-1.8591,0.1,-3.4,0.4,-371.7,225.9,80.1
3943,4.04,1002.36,27.88,0.6428,9.2428,-1.8651,-0.0,-2.4,0.3,-352.5,204.3,79.5
3953,4.04,1002.28,27.88,0.7039,9.2775,-1.8603,-0.1,-1.3,-0.3,-333.3,209.1,65.1
3963,4.04,1002.32,27.88,0.5938,9.2428,-1.8184,-0.3,-1.2,-0.6,-362.1,204.3,71.7
3973,4.04,1002.29,27.88,0.4549,9.3158,-1.7897,0.0,-2.0,-0.8,-374.1,216.3,72.9
3983,4.04,1002.23,27.88,0.3807,9.3074,-1.8160,0.0,-2.2,-1.1,-347.7,213.9,82.5
3993,4.04,1002.28,27.88,0.4669,9.1793,-1.9046,-0.4,-1.8,-1.1,-366.9,211.5,77.1
