3671,4.12,1029.86,25.56,-0.4453,9.3422,-0.7769,5.9,5.1,-9.8,199.5,-410.1,34.5
3681,4.12,1029.75,25.56,-0.8894,9.1961,-1.0080,6.1,5.4,-9.2,192.3,-405.3,36.3
3691,4.12,1029.70,25.56,-1.2091,9.2308,-1.1684,6.0,4.5,-7.9,182.7,-398.1,42.3
3701,4.12,1029.53,25.56,-1.3000,9.2799,-1.0594,5.5,3.0,-7.0,189.9,-398.1,32.7
3711,4.12,1029.46,25.56,-1.1779,9.2524,-0.7961,5.6,2.2,-6.6,201.9,-395.7,36.3
3721,4.12,1029.34,25.56,-1.2127,9.1997,-0.7003,6.2,1.9,-5.9,211.5,-400.5,35.1
3731,4.12,1029.35,25.56,-1.3779,9.1207,-0.7949,6.7,1.6,-4.7,194.7,-398.1,36.9
3741,4.12,1029.29,25.56,-1.3036,9.1386,-0.5447,7.6,0.8,-3.7,209.1,-390.9,32.1
3751,4.12,1029.26,25.56,-1.1935,9.2727,-0.5698,8.6,0.1,-2.8,180.3,-381.3,33.3
3761,4.12,1029.16,25.56,-1.4736,9.2763,-0.9278,8.6,-1.8,-1.5,204.3,-402.9,39.3
3771,4.12,1029.11,25.56,-1.8076,9.2703,-1.2965,8.9,-3.8,0.2,192.3,-395.7,32.7
3781,4.12,1029.08,25.56,-1.8232,9.2955,-1.2689,9.4,-6.3,1.7,187.5,-402.9,34.5
3791,4.12,1029.08,25.56,-1.7071,9.5193,-1.0379,9.7,-9.1,2.3,187.5,-388.5,36.3
3801,4.12,1029.06,25.56,-1.1097,9.6857,-1.3048,9.2,-10.0,2.0,211.5,-390.9,34.5
3811,4.12,1029.03,25.56,-0.6357,9.5840,-1.6700,8.4,-8.8,1.7,187.5,-405.3,34.5
3821,4.12,1028.98,25.56,-0.6357,9.5840,-1.6700,8.4,-8.8,1.7,187.5,-405.3,34.5
3831,4.12,1028.94,25.56,-0.3244,9.6079,-1.7107,8.2,-7.2,2.3,189.9,-390.9,34.5
3841,4.12,1028.89,25.56,-0.2346,9.7444,-1.6293,7.4,-4.1,2.5,204.3,-402.9,47.1
3851,4.12,1028.95,25.56,-0.3831,9.6714,-1.6149,6.2,-0.2,1.8,194.7,-405.3,34.5
3861,4.12,1028.82,25.56,-0.6800,9.5935,-1.4461,5.5,2.4,0.8,204.3,-400.5,35.1
3871,4.12,1028.79,25.56,-0.8559,9.7037,-1.2749,5.5,3.6,-0.5,185.1,-402.9,32.7
3881,4.12,1028.82,25.56,-0.6620,9.7192,-1.2079,5.0,4.1,-2.0,177.9,-402.9,39.3
3891,4.12,1028.82,25.56,-0.3340,9.6785,-1.2725,4.6,4.3,-2.9,177.9,-388.5,36.3
3901,4.12,1028.75,25.56,-0.3364,9.6354,-1.4796,4.3,3.9,-2.9,204.3,-393.3,37.5
3911,4.12,1028.79,25.56,-0.6297,9.5636,-1.6089,4.3,3.5,-2.5,194.7,-402.9,35.1
3921,4.12,1028.77,25.56,-0.8990,9.4702,-1.5550,4.0,2.5,-2.5,175.5,-386.1,36.9
3931,4.12,1028.74,25.56,-0.9565,9.4726,-1.4449,4.4,1.3,-2.8,182.7,-398.1,42.3
3941,4.12,1028.70,25.56,-0.8631,9.5528,-1.5071,4.8,0.6,-3.5,201.9,-398.1,35.7
3951,4.12,1028.78,25.56,-0.8631,9.6259,-1.5682,5.1,0.1,-3.9,180.3,-381.3,39.3
3961,4.12,1028.68,25.56,-0.8487,9.6378,-1.6173,5.0,-0.8,-3.7,187.5,-419.7,42.9
3971,4.12,1028.67,25.56,-0.7386,9.5876,-1.6149,4.2,-1.2,-3.7,197.1,-417.3,40.5
3981,4.12,1028.56,25.56,-0.6847,9.4176,-1.5431,3.4,-0.9,-3.8,194.7,-417.3,36.3
3991,4.12,1028.73,25.56,-0.7637,9.2452,-1.4425,2.6,-0.3,-3.7,204.3,-390.9,42.3
4001,4.12,1028.74,25.56,-0.9900,9.2488,-1.3503,2.3,0.8,-3.3,189.9,-390.9,41.1
4011,4.12,1028.67,25.56,-1.1337,9.4236,-1.3396,2.0,1.6,-3.2,185.1,-393.3,43.5
4021,4.12,1028.65,25.56,-1.0941,9.5612,-1.2629,1.7,1.9,-3.7,199.5,-390.9,41.1
4031,4.12,1028.60,25.56,-0.9289,9.6223,-1.4377,1.7,2.0,-4.1,204.3,-388.5,41.7
4041,4.12,1028.55,25.56,-0.7039,9.5935,-1.5718,1.6,2.2,-3.9,213.9,-410.1,32.1
4051,4.12,1028.67,25.56,-0.6764,9.4667,-1.5921,1.3,2.4,-3.4,201.9,-398.1,32.7
4061,4.12,1028.53,25.56,-0.7805,9.3350,-1.4892,0.8,2.5,-3.0,170.7,-393.3,34.5
4071,4.12,1028.62,25.56,-0.9254,9.2979,-1.3898,0.4,2.8,-3.1,201.9,-390.9,36.9
4081,4.12,1028.59,25.56,-1.0666,9.2883,-1.4305,0.1,2.3,-3.7,192.3,-393.3,29.7
4091,4.12,1028.62,25.56,-1.1624,9.3266,-1.5143,-0.0,0.9,-4.0,194.7,-407.7,36.3
4101,4.12,1028.52,25.56,-1.0020,9.4726,-1.5048,-0.1,-0.7,-4.2,189.9,-400.5,33.3
4111,4.12,1028.60,25.56,-0.8571,9.5074,-1.5203,0.1,-1.8,-4.3,197.1,-388.5,44.1
4121,4.12,1028.53,25.56,-0.8942,9.4643,-1.6269,0.3,-2.2,-4.0,182.7,-393.3,35.7
4131,4.12,1028.57,25.56,-0.9110,9.4882,-1.5000,-0.2,-2.5,-3.7,201.9,-388.5,35.7
